date,Account,num_trades,daily_pnl,total_volume_usd,avg_trade_size,wins,losses,closed_trades_count,win_rate,long_short_ratio,sentiment_value,sentiment_class,frequency_segment,volume_segment
2024-12-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,377,103460.844587,2553922.63,3172.574695652174,558,0,558,1.0,0.45569620253164556,73,Greed,Frequent,High Volume
2024-12-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,59,1174.025529,13811.95,174.83481012658228,41,1,42,0.9761904761904762,1.3235294117647058,73,Greed,Frequent,Low Volume
2024-12-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,70,1063.854341,45077.15,441.9328431372549,30,15,45,0.6666666666666666,1.04,73,Greed,Frequent,Low Volume
2024-12-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,130010.22,43336.74,0,0,0,,3.0,73,Greed,Frequent,High Volume
2024-12-22,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,104,327545.999992,1483649.99,14265.865288461539,104,0,104,1.0,104.0,73,Greed,Infrequent,High Volume
2024-12-22,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1,0.0,2815.79,2815.79,0,0,0,,1.0,73,Greed,Frequent,Low Volume
2024-12-22,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,8,0.0,353629.35,4111.969186046511,0,0,0,,0.075,73,Greed,Infrequent,High Volume
2024-12-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,207,2718.982224,510449.04,1754.1204123711339,81,0,81,1.0,2.5925925925925926,73,Greed,Frequent,High Volume
2024-12-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,62,19694.301887,547876.73,5072.932685185185,81,0,81,1.0,0.3333333333333333,73,Greed,Frequent,High Volume
2024-12-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,67,122.889996,20168.95,212.30473684210526,29,1,30,0.9666666666666667,9.555555555555555,70,Greed,Frequent,Low Volume
2024-12-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,7,6.476289999999996,221308.44,7631.325517241379,12,11,23,0.5217391304347826,0.2608695652173913,70,Greed,Frequent,Low Volume
2024-12-23,0x420ab45e0bd8863569a5efbb9c05d91f40624641,2,12082.95,27187.5,13593.75,2,0,2,1.0,2.0,70,Greed,Infrequent,Low Volume
2024-12-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,293,4704.4420789999995,232631.06,478.66473251028805,193,37,230,0.8391304347826087,0.944,70,Greed,Frequent,Low Volume
2024-12-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5,0.0,339151.52,21196.97,0,0,0,,16.0,70,Greed,Frequent,High Volume
2024-12-23,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,34,0.0,119772.27,3422.0648571428574,0,0,0,,0.0,70,Greed,Frequent,Low Volume
2024-12-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,51,657.693565,59343.64,1163.6007843137254,50,0,50,1.0,50.0,70,Greed,Frequent,Low Volume
2024-12-23,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,6,0.0,17133.940000000002,2855.656666666667,0,0,0,,6.0,70,Greed,Frequent,Low Volume
2024-12-23,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,7,8639.369933,591455.58,9857.592999999999,54,0,54,1.0,60.0,70,Greed,Infrequent,High Volume
2024-12-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3,0.0,4210.68,1403.5600000000002,0,0,0,,3.0,70,Greed,Frequent,High Volume
2024-12-23,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,3,0.0,960.4,320.1333333333333,0,0,0,,3.0,70,Greed,Infrequent,High Volume
2024-12-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,10,20549.813184,229006.97,3635.03126984127,44,0,44,1.0,2.3157894736842106,70,Greed,Frequent,Low Volume
2024-12-23,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,13,0.0,51465.4,3216.5875,0,0,0,,0.0,70,Greed,Frequent,High Volume
2024-12-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,422,-76194.26162399999,4858081.91,3278.057968960864,297,674,971,0.305870236869207,0.5469728601252609,70,Greed,Frequent,High Volume
2024-12-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,40,1555.956456,13556.33,282.42354166666667,15,1,16,0.9375,0.23076923076923078,73,Greed,Frequent,Low Volume
2024-12-24,0x2c229d22b100a7beb69122eed721cee9b24011dd,2,343.63336100000004,28930.35,2630.031818181818,6,0,6,1.0,0.8333333333333334,73,Greed,Frequent,Low Volume
2024-12-24,0x39cef799f8b69da1995852eea189df24eb5cae3c,16,14849.788861,337139.57,17744.187894736842,16,0,16,1.0,0.1875,73,Greed,Infrequent,High Volume
2024-12-24,0x420ab45e0bd8863569a5efbb9c05d91f40624641,7,0.0,30187.510000000002,4312.501428571429,0,0,0,,0.0,73,Greed,Infrequent,Low Volume
2024-12-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,78,1506.989241,47558.84,393.04826446280987,51,11,62,0.8225806451612904,0.8615384615384616,73,Greed,Frequent,Low Volume
2024-12-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,2081.2674110000003,936313.54,29259.798125,21,0,21,1.0,0.10344827586206896,73,Greed,Frequent,High Volume
2024-12-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1,0.0,2994.6,2994.6,0,0,0,,1.0,73,Greed,Frequent,High Volume
2024-12-24,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,1,3.43,963.83,963.83,1,0,1,1.0,0.0,73,Greed,Infrequent,High Volume
2024-12-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,7,0.0,74999.87,10714.267142857143,0,0,0,,0.0,73,Greed,Frequent,Low Volume
2024-12-24,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,10,0.0,10700.0,1070.0,0,0,0,,0.0,73,Greed,Frequent,High Volume
2024-12-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,21,-5527.285214,283691.67,3502.3662962962962,4,45,49,0.08163265306122448,1.025,73,Greed,Frequent,High Volume
2024-12-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,45,1530.919365,18751.64,284.1157575757576,30,6,36,0.8333333333333334,0.2222222222222222,73,Greed,Frequent,Low Volume
2024-12-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,60,271.246809,42991.41,434.2566666666667,30,10,40,0.75,0.7068965517241379,73,Greed,Frequent,Low Volume
2024-12-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,69999.20999999999,23333.069999999996,0,0,0,,0.0,73,Greed,Frequent,High Volume
2024-12-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1,0.0,28677.0,28677.0,0,0,0,,0.0,73,Greed,Frequent,Low Volume
2024-12-25,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2,14.21524,6754.21,1688.5525,3,0,3,1.0,0.3333333333333333,73,Greed,Infrequent,High Volume
2024-12-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,11,-1059.724367,180715.88,5163.3108571428575,0,3,3,0.0,10.666666666666666,73,Greed,Frequent,High Volume
2024-12-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,68,101.860928,18806.8,223.8904761904762,28,3,31,0.9032258064516129,6.0,79,Extreme Greed,Frequent,Low Volume
2024-12-26,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,21,29897.971695000004,73534.5,2297.953125,10,0,10,1.0,2.2,79,Extreme Greed,Infrequent,Low Volume
2024-12-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,105,9136.439892,140106.52,875.6657499999999,56,6,62,0.9032258064516129,0.40350877192982454,79,Extreme Greed,Frequent,Low Volume
2024-12-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,7617.597338,442414.11,21067.338571428572,8,0,8,1.0,20.0,79,Extreme Greed,Frequent,High Volume
2024-12-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2,0.0,3828.0,1914.0,0,0,0,,2.0,79,Extreme Greed,Frequent,Low Volume
2024-12-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,10371.049075,114603.95999999999,1878.7534426229506,61,0,61,1.0,61.0,79,Extreme Greed,Frequent,Low Volume
2024-12-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,130,3103.720794,1411948.76,4189.758931750742,195,4,199,0.9798994974874372,0.8021390374331551,79,Extreme Greed,Frequent,High Volume
2024-12-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,61,388.366016,16192.710000000001,221.81794520547948,26,0,26,1.0,1.2121212121212122,74,Greed,Frequent,Low Volume
2024-12-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,91,1473.2450880000001,50553.15,439.5926086956522,70,6,76,0.9210526315789473,1.5555555555555556,74,Greed,Frequent,Low Volume
2024-12-27,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2,357.346725,129430.5,7190.583333333333,9,0,9,1.0,1.0,74,Greed,Frequent,High Volume
2024-12-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,0.0,70037.56,3890.9755555555553,0,0,0,,18.0,74,Greed,Frequent,High Volume
2024-12-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,4,0.0,56700.01,9450.001666666667,0,0,0,,0.0,74,Greed,Frequent,Low Volume
2024-12-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,27,453.853206,24999.01,862.0348275862068,5,0,5,1.0,0.0,74,Greed,Frequent,Low Volume
2024-12-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1,0.0,0.06,0.06,0,0,0,,0.0,74,Greed,Frequent,High Volume
2024-12-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,47,506.512551,10479.52,166.3415873015873,23,7,30,0.7666666666666667,1.25,72,Greed,Frequent,Low Volume
2024-12-28,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,9,0.0,61546.78,6154.678,0,0,0,,10.0,72,Greed,Infrequent,Low Volume
2024-12-28,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,32,74.156745,12309.66,286.27116279069764,10,0,10,1.0,0.30303030303030304,72,Greed,Frequent,Low Volume
2024-12-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2,16.972942,110053.39,18342.231666666667,3,0,3,1.0,0.0,72,Greed,Frequent,High Volume
2024-12-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,19,0.0,81819.74,2406.462941176471,0,0,0,,0.0,72,Greed,Frequent,Low Volume
2024-12-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,1,343.092145,4999.89,4999.89,1,0,1,1.0,0.0,72,Greed,Frequent,Low Volume
2024-12-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,4,-0.06076,346.03,86.5075,0,2,2,0.0,1.0,72,Greed,Infrequent,High Volume
2024-12-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,27,115.51218300000001,4793.72,140.99176470588236,17,0,17,1.0,0.25925925925925924,73,Greed,Frequent,Low Volume
2024-12-29,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,72,1609.679253,43522.47,473.0703260869565,39,0,39,1.0,1.0909090909090908,73,Greed,Frequent,Low Volume
2024-12-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,390.062046,79594.51,5685.322142857142,4,0,4,1.0,1.0,73,Greed,Frequent,High Volume
2024-12-29,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,11,0.0,70087.78,5006.2699999999995,0,0,0,,0.0,73,Greed,Frequent,Low Volume
2024-12-29,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,4,0.0,43278.42,10819.605,0,0,0,,4.0,73,Greed,Infrequent,High Volume
2024-12-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,4,768.814445,7673.17,1918.2925,4,0,4,1.0,3.0,73,Greed,Frequent,Low Volume
2024-12-29,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,7,0.0,95678.47,2453.2941025641026,0,0,0,,0.0,73,Greed,Frequent,High Volume
2024-12-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,82,255.808312,56954.43,455.63544,42,1,43,0.9767441860465116,6.8125,65,Greed,Frequent,Low Volume
2024-12-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,2,0.19908,68.42,34.21,1,0,1,1.0,1.0,65,Greed,Frequent,Low Volume
2024-12-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,37,240.749155,31326.61,530.9594915254237,30,1,31,0.967741935483871,1.565217391304348,65,Greed,Frequent,Low Volume
2024-12-30,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,9,2227.18659,248389.74,6536.572105263158,25,0,25,1.0,0.52,65,Greed,Frequent,High Volume
2024-12-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,4235.298688000001,564189.77,25644.989545454548,9,0,9,1.0,1.4444444444444444,65,Greed,Frequent,High Volume
2024-12-30,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,13,0.0,35883.59,2392.239333333333,0,0,0,,0.0,65,Greed,Frequent,Low Volume
2024-12-30,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,12,838.9844760000001,48828.85,4069.070833333333,7,0,7,1.0,0.7142857142857143,65,Greed,Infrequent,High Volume
2024-12-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,6,1211.511836,5681.31,946.8850000000001,6,0,6,1.0,6.0,65,Greed,Frequent,Low Volume
2024-12-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,82543.01,3301.7203999999997,0,0,0,,0.0,65,Greed,Frequent,Low Volume
2024-12-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,75,496.221792,119958.51,1121.107570093458,32,1,33,0.9696969696969697,1.14,64,Greed,Frequent,Low Volume
2024-12-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,9,2243.319777,202247.56,4127.501224489796,48,0,48,1.0,0.020833333333333332,64,Greed,Frequent,Low Volume
2024-12-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,66,97.688169,53653.47,541.9542424242425,7,7,14,0.5,0.5230769230769231,64,Greed,Frequent,Low Volume
2024-12-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,9,2301.21954,492219.79,10472.761489361701,2,0,2,1.0,22.5,64,Greed,Frequent,High Volume
2024-12-31,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,0.0,8056.83,8056.83,0,0,0,,1.0,64,Greed,Infrequent,High Volume
2024-12-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,3,306.563532,1028.46,342.82,3,0,3,1.0,3.0,64,Greed,Frequent,Low Volume
2025-01-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,47,109.82694000000001,15537.51,263.3476271186441,21,0,21,1.0,2.933333333333333,66,Greed,Frequent,Low Volume
2025-01-01,0x39cef799f8b69da1995852eea189df24eb5cae3c,12,-9655.676981,183247.16999999998,15270.597499999998,5,1,6,0.8333333333333334,1.0,66,Greed,Infrequent,High Volume
2025-01-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,11,17.784696,10126.42,632.90125,3,0,3,1.0,1.2857142857142858,66,Greed,Frequent,Low Volume
2025-01-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1,0.0,49999.51,49999.51,0,0,0,,1.0,66,Greed,Frequent,High Volume
2025-01-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,3,0.0,22667.48,7555.826666666667,0,0,0,,3.0,66,Greed,Infrequent,High Volume
2025-01-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1,0.0,1004.01,200.802,0,0,0,,5.0,66,Greed,Frequent,Low Volume
2025-01-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,91,416.546688,21987.03,217.69336633663366,46,1,47,0.9787234042553191,0.32894736842105265,70,Greed,Frequent,Low Volume
2025-01-02,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,58,677.276764,49367.17,548.5241111111111,43,2,45,0.9555555555555556,0.5,70,Greed,Frequent,Low Volume
2025-01-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7,2399.9471460000004,372066.43,19582.443684210524,8,0,8,1.0,1.375,70,Greed,Frequent,High Volume
2025-01-02,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,3,0.0,26682.58,8894.193333333335,0,0,0,,0.0,70,Greed,Frequent,Low Volume
2025-01-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,46,3429.9583199999997,205117.68,3870.1449056603774,50,0,50,1.0,0.4722222222222222,70,Greed,Frequent,Low Volume
2025-01-02,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,9,1008.518954,60827.07,6758.5633333333335,5,0,5,1.0,0.8,70,Greed,Infrequent,High Volume
2025-01-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,1,739.18423,3012.4900000000002,1004.1633333333334,3,0,3,1.0,3.0,70,Greed,Frequent,Low Volume
2025-01-02,0x8477e447846c758f5a675856001ea72298fd9cb5,70,45.086985,25614.71,332.6585714285714,10,0,10,1.0,0.16666666666666666,70,Greed,Frequent,Low Volume
2025-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4,0.0,9999.68,1666.6133333333335,0,0,0,,6.0,70,Greed,Frequent,Low Volume
2025-01-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,54,250.581483,14983.43,217.15115942028987,36,3,39,0.9230769230769231,0.9714285714285714,74,Greed,Frequent,Low Volume
2025-01-03,0x39cef799f8b69da1995852eea189df24eb5cae3c,1,0.0,6217.48,6217.48,0,0,0,,1.0,74,Greed,Infrequent,High Volume
2025-01-03,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,56,846.655814,32800.7,321.5754901960784,24,22,46,0.5217391304347826,1.0,74,Greed,Frequent,Low Volume
2025-01-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,9,3084.287743,462922.45,9644.217708333334,29,0,29,1.0,0.6551724137931034,74,Greed,Frequent,High Volume
2025-01-03,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,6,0.0,36394.5,6065.75,0,0,0,,0.0,74,Greed,Frequent,Low Volume
2025-01-03,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,22,937.789615,51369.17,1975.7373076923077,17,0,17,1.0,0.5294117647058824,74,Greed,Infrequent,High Volume
2025-01-03,0x8477e447846c758f5a675856001ea72298fd9cb5,140,909.1721379999999,44562.55,251.76581920903956,32,0,32,1.0,0.2642857142857143,74,Greed,Frequent,Low Volume
2025-01-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,10040.31,557.795,0,0,0,,18.0,74,Greed,Frequent,Low Volume
2025-01-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,60,0.0,111918.4,1834.7278688524589,0,0,0,,0.0,74,Greed,Frequent,High Volume
2025-01-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,71,232.66549799999999,12691.32,156.68296296296296,40,8,48,0.8333333333333334,0.6530612244897959,73,Greed,Frequent,Low Volume
2025-01-04,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,31,73.451675,35836.36,628.7080701754386,15,2,17,0.8823529411764706,0.5405405405405406,73,Greed,Frequent,Low Volume
2025-01-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4,0.0,99999.72,7142.837142857143,0,0,0,,14.0,73,Greed,Frequent,High Volume
2025-01-04,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,129,0.0,1631349.94,11569.857730496453,0,0,0,,0.0,73,Greed,Infrequent,High Volume
2025-01-04,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1,0.0,2128.95,2128.95,0,0,0,,0.0,73,Greed,Frequent,Low Volume
2025-01-04,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2,0.0,1421.73,710.865,0,0,0,,2.0,73,Greed,Frequent,Low Volume
2025-01-04,0x8477e447846c758f5a675856001ea72298fd9cb5,47,30.818079,9329.65,182.9343137254902,2,0,2,1.0,0.04081632653061224,73,Greed,Frequent,Low Volume
2025-01-04,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2,556.803152,1065.4699999999998,213.09399999999997,5,0,5,1.0,0.0,73,Greed,Infrequent,Low Volume
2025-01-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,1659.7995640000001,32206.48,1695.0778947368422,13,0,13,1.0,0.46153846153846156,73,Greed,Frequent,Low Volume
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,73,87.752181,8297.09,101.1840243902439,44,3,47,0.9361702127659575,0.9069767441860465,72,Greed,Frequent,Low Volume
2025-01-05,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,22,8.594753,16718.76,439.9673684210526,4,1,5,0.8,0.02702702702702703,72,Greed,Frequent,Low Volume
2025-01-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,890.33157,369118.91000000003,19427.31105263158,4,0,4,1.0,3.75,72,Greed,Frequent,High Volume
2025-01-05,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,8,0.0,22909.5,2863.6875,0,0,0,,0.0,72,Greed,Frequent,Low Volume
2025-01-05,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,5,1093.05677,12797.13,1828.1614285714284,7,0,7,1.0,0.0,72,Greed,Infrequent,High Volume
2025-01-05,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1,0.0,456.83,456.83,0,0,0,,1.0,72,Greed,Frequent,Low Volume
2025-01-05,0x8477e447846c758f5a675856001ea72298fd9cb5,45,151.429584,10682.29,209.45666666666668,9,0,9,1.0,0.21428571428571427,72,Greed,Frequent,Low Volume
2025-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2,956.5545050000001,10963.06,332.21393939393937,32,0,32,1.0,0.0,72,Greed,Frequent,Low Volume
2025-01-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,71,114.68421000000001,6566.03,82.075375,21,0,21,1.0,0.2903225806451613,76,Extreme Greed,Frequent,Low Volume
2025-01-06,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,56,559.643925,34855.47,414.94607142857143,17,12,29,0.5862068965517241,0.47368421052631576,76,Extreme Greed,Frequent,Low Volume
2025-01-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,10,3575.442423,343551.17,10735.9740625,14,0,14,1.0,1.2857142857142858,76,Extreme Greed,Frequent,High Volume
2025-01-06,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,18,0.0,72771.21,2910.8484000000003,0,0,0,,0.0,76,Extreme Greed,Frequent,Low Volume
2025-01-06,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,1260.832586,12912.0,12912.0,1,0,1,1.0,0.0,76,Extreme Greed,Infrequent,High Volume
2025-01-06,0x8477e447846c758f5a675856001ea72298fd9cb5,227,272.131501,65659.13,246.8388345864662,8,20,28,0.2857142857142857,0.11764705882352941,76,Extreme Greed,Frequent,Low Volume
2025-01-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,5,281.45074800000003,20211.98,237.78799999999998,28,0,28,1.0,2.0357142857142856,76,Extreme Greed,Frequent,Low Volume
2025-01-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,94,267.846227,10681.19,103.70087378640777,72,4,76,0.9473684210526315,5.4375,78,Extreme Greed,Frequent,Low Volume
2025-01-07,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,20,289.257865,52479.39,1311.98475,31,3,34,0.9117647058823529,3.0,78,Extreme Greed,Frequent,Low Volume
2025-01-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,8,0.0,473733.88,12147.022564102565,0,0,0,,39.0,78,Extreme Greed,Frequent,High Volume
2025-01-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,215,11206.706221,633196.38,2729.2947413793104,221,0,221,1.0,16.846153846153847,78,Extreme Greed,Frequent,Low Volume
2025-01-07,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1,0.0,5768.6,5768.6,0,0,0,,1.0,78,Extreme Greed,Infrequent,High Volume
2025-01-07,0x8477e447846c758f5a675856001ea72298fd9cb5,168,4334.417218,137318.66,618.5525225225225,161,8,169,0.9526627218934911,5.166666666666667,78,Extreme Greed,Frequent,Low Volume
2025-01-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,104,651.469355,73008.96,489.99302013422823,85,8,93,0.9139784946236559,2.9210526315789473,70,Greed,Frequent,Low Volume
2025-01-08,0x420ab45e0bd8863569a5efbb9c05d91f40624641,9,0.0,35601.47,2966.789166666667,0,0,0,,0.0,70,Greed,Infrequent,Low Volume
2025-01-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,123,1377.989592,98159.5,524.9171122994652,59,25,84,0.7023809523809523,2.0161290322580645,70,Greed,Frequent,Low Volume
2025-01-08,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,5,0.0,700570.35,5040.074460431654,0,0,0,,139.0,70,Greed,Frequent,High Volume
2025-01-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3,0.0,308657.88,19291.1175,0,0,0,,16.0,70,Greed,Frequent,High Volume
2025-01-08,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,40,122050.866984,1509298.1600000001,31443.71166666667,48,0,48,1.0,48.0,70,Greed,Infrequent,High Volume
2025-01-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,46,3710.36178,226664.16,4625.799183673469,45,0,45,1.0,1.2272727272727273,70,Greed,Frequent,Low Volume
2025-01-08,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,11,0.0,23615.29,2146.8445454545454,0,0,0,,11.0,70,Greed,Infrequent,High Volume
2025-01-08,0x8477e447846c758f5a675856001ea72298fd9cb5,283,1303.127763,160166.71,410.6838717948718,128,3,131,0.9770992366412213,1.4528301886792452,70,Greed,Frequent,Low Volume
2025-01-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1,0.0,15118.5,944.90625,0,0,0,,16.0,70,Greed,Frequent,Low Volume
2025-01-08,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,18,1023.27508,26414.2,1200.6454545454546,21,0,21,1.0,21.0,70,Greed,Frequent,High Volume
2025-01-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,56,571.688942,75026.01,728.4078640776698,49,0,49,1.0,1.641025641025641,69,Greed,Frequent,Low Volume
2025-01-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,75,279.587921,47362.46,498.5522105263158,18,8,26,0.6923076923076923,0.9,69,Greed,Frequent,Low Volume
2025-01-09,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,42,35352.95374,744503.38,7755.243541666667,56,0,56,1.0,0.7142857142857143,69,Greed,Frequent,High Volume
